IS431s_start	IS431s_len	IS431s_end	IS431s_dir	IS1272s_start	IS1272s_len	IS1272s_end	IS1272s_dir	mecI_start	mecI_len	mecI_end	mecI_dir	mecR_start	mecR_len	mecR_end	mecR_dir	mecA_start	mecA_len	mecA_end	mecA_dir	IS431e_start	IS431e_len	IS431e_end	IS431e_dir	assembly	GCF_ID	contig	species	contig_length	assembly_strand	mecA_to_end_length	end_length	mecR_to_end_length	mecR_end_length	mecR_len_simple	mecI_present	IS1272_present	IS431s_present	mecR_type	ISs_status	mec_class	mec_class_inferred	ccrA_count	ccrB_count	ccrC_count	ccrA_types	ccrB_types	ccrC_types	mecA_count
-	-	-	-	48982	1637	50618	>	-	-	-	-	40137	987	41123	<	41220	2010	43229	>	45845	675	46519	>	GCF_900054475.1_7469_7	900054475.1	NZ_FHDA01000012.1	Staphylococcus_aureus	89297	plus	41220	5000	40137	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	48982	1637	50618	>	-	-	-	-	38047	987	39033	<	39130	2010	41139	>	43755	675	44429	>	GCF_900040235.1_7521_5	900040235.1	NZ_FGLF01000015.1	Staphylococcus_aureus	87116	plus	39130	5000	38047	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	48982	1637	50618	>	-	-	-	-	691	987	1677	<	1774	2010	3783	>	6399	675	7073	>	GCF_900054465.1_7521_6	900054465.1	NZ_FHCD01000013.1	Staphylococcus_aureus	88912	plus	1774	1774	691	691	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49272	1637	50908	>	-	-	-	-	48044	987	49030	<	45938	2010	47947	>	42648	675	43322	>	GCF_900040225.1_7521_5	900040225.1	NZ_FGLA01000011.1	Staphylococcus_aureus	87060	minus	39113	5000	38030	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	64232	1637	65868	>	-	-	-	-	63004	987	63990	<	60898	2010	62907	>	57808	675	58482	>	GCF_900054445.1_7748_6	900054445.1	NZ_FGYC01000012.1	Staphylococcus_aureus	102027	minus	39120	5000	38037	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5942	1637	7578	>	-	-	-	-	4714	987	5700	<	2608	2010	4617	>	-	-	-	-	GCF_900040215.1_7521_5	900040215.1	NZ_FGLC01000018.1	Staphylococcus_aureus	43726	minus	39109	5000	38026	5000	type4	0	1	0	type4	Present	B	NT	2	2	0	ccrA2,ccrA4	ccrB2,ccrB4	-	1
-	-	-	-	5942	1637	7578	>	-	-	-	-	38016	987	39002	<	39099	2010	41108	>	-	-	-	-	GCF_900054175.1_7564_8	900054175.1	NZ_FHAL01000019.1	Staphylococcus_aureus	42908	plus	39099	5000	38016	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5942	1637	7578	>	-	-	-	-	4714	987	5700	<	2608	2010	4617	>	-	-	-	-	GCF_900040205.1_7521_5	900040205.1	NZ_FGLB01000025.1	Staphylococcus_aureus	25484	minus	20867	5000	19784	5000	type4	0	1	0	type4	Present	B	NT	2	2	0	ccrA2,ccrA4	ccrB2,ccrB4	-	1
-	-	-	-	173823	1637	175459	>	-	-	-	-	172595	987	173581	<	170489	2010	172498	>	167199	675	167873	>	GCF_900053935.1_7564_8	900053935.1	NZ_FHAN01000003.1	Staphylococcus_aureus	211603	minus	39105	5000	38022	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173823	1637	175459	>	-	-	-	-	38031	987	39017	<	39114	2010	41123	>	-	-	-	-	GCF_900040195.1_7521_5	900040195.1	NZ_FGKZ01000017.1	Staphylococcus_aureus	43033	plus	39114	5000	38031	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173823	1637	175459	>	-	-	-	-	19435	987	20421	<	20518	2010	22527	>	25023	675	25697	>	GCF_900053925.1_7748_6	900053925.1	NZ_FGYK01000015.1	Staphylococcus_aureus	68481	plus	20518	5000	19435	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173823	1637	175459	>	-	-	-	-	38016	987	39002	<	39099	2010	41108	>	43724	675	44398	>	GCF_900040185.1_7480_7	900040185.1	NZ_FGKW01000016.1	Staphylococcus_aureus	56598	plus	39099	5000	38016	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	137320	1637	138956	>	-	-	-	-	136092	987	137078	<	133986	2010	135995	>	130744	667	131410	>	GCF_900053485.1_7469_7	900053485.1	NZ_FHCY01000004.1	Staphylococcus_aureus	175111	minus	39116	5000	38033	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5209	1637	6845	>	-	-	-	-	3981	987	4967	<	1875	2010	3884	>	-	-	-	-	GCF_900040175.1_7480_7	900040175.1	NZ_FGKU01000018.1	Staphylococcus_aureus	42969	minus	39085	5000	38002	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49512	1637	51148	>	-	-	-	-	48284	987	49270	<	46178	2010	48187	>	42768	675	43442	>	GCF_900053465.1_7480	900053465.1	NZ_FHBK01000010.1	Staphylococcus_aureus	87304	minus	39117	5000	38034	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49512	1637	51148	>	-	-	-	-	14102	987	15088	<	15185	2010	17194	>	-	-	-	-	GCF_900040155.1_7480_7	900040155.1	NZ_FGKF01000028.1	Staphylococcus_aureus	19090	plus	15185	5000	14102	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49512	1637	51148	>	-	-	-	-	38033	987	39019	<	39116	2010	41125	>	43741	675	44415	>	GCF_900053455.1_7564_8	900053455.1	NZ_FHAH01000003.1	Staphylococcus_aureus	211560	plus	39116	5000	38033	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5138	1637	6774	>	-	-	-	-	3910	987	4896	<	1804	2010	3813	>	-	-	-	-	GCF_900040145.1_7480_7	900040145.1	NZ_FGJS01000021.1	Staphylococcus_aureus	42923	minus	39110	5000	38027	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49108	1637	50744	>	-	-	-	-	47880	987	48866	<	45774	2010	47783	>	42484	675	43158	>	GCF_900052955.1_7564_8	900052955.1	NZ_FGYX01000013.1	Staphylococcus_aureus	62992	minus	15209	5000	14126	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49108	1637	50744	>	-	-	-	-	38014	987	39000	<	39097	2010	41106	>	43722	390	>44111	>	GCF_900040135.1_7480_7	900040135.1	NZ_FGJN01000020.1	Staphylococcus_aureus	44111	plus	39097	5000	38014	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49108	1637	50744	>	-	-	-	-	40137	987	41123	<	41220	2010	43229	>	45845	675	46519	>	GCF_900052675.1_7554_6	900052675.1	NZ_FHFD01000014.1	Staphylococcus_aureus	58717	plus	41220	5000	40137	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49108	1637	50744	>	-	-	-	-	38033	987	39019	<	39116	2010	41125	>	43741	675	44415	>	GCF_900040125.1_7414_8	900040125.1	NZ_FGHF01000011.1	Staphylococcus_aureus	87461	plus	39116	5000	38033	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49108	1637	50744	>	-	-	-	-	38026	987	39012	<	39109	2010	41118	>	43734	675	44408	>	GCF_900052665.1_7521_6	900052665.1	NZ_FHCC01000011.1	Staphylococcus_aureus	102216	plus	39109	5000	38026	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	18826	1637	20462	>	-	-	-	-	17598	987	18584	<	15492	2010	17501	>	12202	675	12876	>	GCF_900040115.1_7554_6	900040115.1	NZ_FGDS01000013.1	Staphylococcus_aureus	56603	minus	39102	5000	38019	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	18826	1637	20462	>	-	-	-	-	38021	987	39007	<	39104	2010	41113	>	43609	675	44283	>	GCF_900052655.1_7521_5	900052655.1	NZ_FHBT01000015.1	Staphylococcus_aureus	56484	plus	39104	5000	38021	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49580	1637	51216	>	-	-	-	-	48352	987	49338	<	46246	2010	48255	>	42956	675	43630	>	GCF_900040085.1_7414_8	900040085.1	NZ_FGAV01000011.1	Staphylococcus_aureus	87353	minus	39098	5000	38015	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49580	1637	51216	>	-	-	-	-	38024	987	39010	<	39107	2010	41116	>	-	-	-	-	GCF_900052375.1_7469_7	900052375.1	NZ_FHCW01000019.1	Staphylococcus_aureus	42888	plus	39107	5000	38024	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	48049	987	49035	<	45943	2010	47952	>	42653	675	43327	>	GCF_900052365.1_7521_6	900052365.1	NZ_FHCB01000013.1	Staphylococcus_aureus	87072	minus	39120	5000	38037	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38031	987	39017	<	39114	2010	41123	>	43739	675	44413	>	GCF_900040055.1_7480_8	900040055.1	NZ_FFOX01000013.1	Staphylococcus_aureus	56613	plus	39114	5000	38031	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	13922	987	14908	<	15005	2010	17014	>	19630	675	20304	>	GCF_900039965.1_7521_6	900039965.1	NZ_FGNW01000015.1	Staphylococcus_aureus	62956	plus	15005	5000	13922	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38024	987	39010	<	39107	2010	41116	>	43732	675	44406	>	GCF_900052345.1_7564_8	900052345.1	NZ_FGZT01000005.1	Staphylococcus_aureus	211808	plus	39107	5000	38024	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49409	1637	51045	>	-	-	-	-	48181	987	49167	<	46075	2010	48084	>	42785	675	43459	>	GCF_900039955.1_7521_6	900039955.1	NZ_FGNU01000014.1	Staphylococcus_aureus	87380	minus	39296	5000	38213	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49276	1637	50912	>	-	-	-	-	48048	987	49034	<	45942	2010	47951	>	42652	675	43326	>	GCF_900039935.1_7521_6	900039935.1	NZ_FGNS01000012.1	Staphylococcus_aureus	87069	minus	39118	5000	38035	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49276	1637	50912	>	-	-	-	-	38038	987	39024	<	39121	2010	41130	>	43706	675	44380	>	GCF_900051815.1_7521_6	900051815.1	NZ_FHCA01000013.1	Staphylococcus_aureus	87335	plus	39121	5000	38038	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49276	1637	50912	>	-	-	-	-	38030	987	39016	<	39113	2010	41122	>	43618	675	44292	>	GCF_900039925.1_7521_6	900039925.1	NZ_FGNM01000012.1	Staphylococcus_aureus	86944	plus	39113	5000	38030	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49276	1637	50912	>	-	-	-	-	13971	987	14957	<	15054	2010	17063	>	19679	675	20353	>	GCF_900051805.1_7521_5	900051805.1	NZ_FHBJ01000013.1	Staphylococcus_aureus	63006	plus	15054	5000	13971	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49157	1637	50793	>	-	-	-	-	47929	987	48915	<	45823	2010	47832	>	42653	675	43327	>	GCF_900039915.1_7521_6	900039915.1	NZ_FGNL01000015.1	Staphylococcus_aureus	86936	minus	39104	5000	38021	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49157	1637	50793	>	-	-	-	-	38009	987	38995	<	39092	2010	41101	>	43557	675	44231	>	GCF_900051795.1_7564_8	900051795.1	NZ_FGZC01000005.1	Staphylococcus_aureus	208809	plus	39092	5000	38009	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49408	1637	51044	>	-	-	-	-	48180	987	49166	<	46074	2010	48083	>	42784	675	43458	>	GCF_900039905.1_7521_6	900039905.1	NZ_FGNK01000012.1	Staphylococcus_aureus	87201	minus	39118	5000	38035	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173601	1637	175237	>	-	-	-	-	172373	987	173359	<	170267	2010	172276	>	166977	675	167651	>	GCF_900051785.1_7564_8	900051785.1	NZ_FGZD01000003.1	Staphylococcus_aureus	211358	minus	39082	5000	37999	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173601	1637	175237	>	-	-	-	-	12215	987	13201	<	13298	2010	15307	>	17923	675	18597	>	GCF_900039895.1_7521_6	900039895.1	NZ_FGNJ01000014.1	Staphylococcus_aureus	61552	plus	13298	5000	12215	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49633	1637	51269	>	-	-	-	-	48405	987	49391	<	46299	2010	48308	>	43009	675	43683	>	GCF_900039875.1_7521_6	900039875.1	NZ_FGNF01000013.1	Staphylococcus_aureus	87436	minus	39128	5000	38045	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49633	1637	51269	>	-	-	-	-	38037	987	39023	<	39120	2010	41129	>	43745	675	44419	>	GCF_900039865.1_7521_6	900039865.1	NZ_FGMU01000011.1	Staphylococcus_aureus	87713	plus	39120	5000	38037	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	137460	1637	139096	>	-	-	-	-	136232	987	137218	<	134126	2010	136135	>	130916	675	131590	>	GCF_900051375.1_7564_8	900051375.1	NZ_FHEQ01000006.1	Staphylococcus_aureus	147811	minus	11676	5000	10593	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	137460	1637	139096	>	-	-	-	-	38021	987	39007	<	39104	2010	41113	>	-	-	-	-	GCF_900051365.1_7480_7	900051365.1	NZ_FHBM01000017.1	Staphylococcus_aureus	42916	plus	39104	5000	38021	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49406	1637	51042	>	-	-	-	-	48178	987	49164	<	46072	2010	48081	>	42782	675	43456	>	GCF_900039845.1_7521_6	900039845.1	NZ_FGMQ01000012.1	Staphylococcus_aureus	87195	minus	39114	5000	38031	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173098	1637	174734	>	-	-	-	-	171870	987	172856	<	169764	2010	171773	>	166474	675	167148	>	GCF_900039835.1_7521_6	900039835.1	NZ_FGMM01000005.1	Staphylococcus_aureus	210895	minus	39122	5000	38039	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173098	1637	174734	>	-	-	-	-	27585	987	28571	<	28668	2010	30677	>	-	-	-	-	GCF_900039815.1_7521_5	900039815.1	NZ_FGLR01000024.1	Staphylococcus_aureus	32547	plus	28668	5000	27585	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	173098	1637	174734	>	-	-	-	-	38029	987	39015	<	39112	2010	41121	>	43737	675	44411	>	GCF_900039805.1_7521_5	900039805.1	NZ_FGLQ01000012.1	Staphylococcus_aureus	87062	plus	39112	5000	38029	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49410	1637	51046	>	-	-	-	-	48182	987	49168	<	46076	2010	48085	>	42786	675	43460	>	GCF_900051075.1_7748_6	900051075.1	NZ_FHED01000014.1	Staphylococcus_aureus	65188	minus	17103	5000	16020	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49285	1637	50921	>	-	-	-	-	48057	987	49043	<	45951	2010	47960	>	42781	675	43455	>	GCF_900039795.1_7521_5	900039795.1	NZ_FGLP01000010.1	Staphylococcus_aureus	87073	minus	39113	5000	38030	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49285	1637	50921	>	-	-	-	-	38013	987	38999	<	39096	2010	41105	>	43441	675	44115	>	GCF_900051065.1_7480_8	900051065.1	NZ_FHDQ01000018.1	Staphylococcus_aureus	56308	plus	39096	5000	38013	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49285	1637	50921	>	-	-	-	-	13927	987	14913	<	15010	2010	17019	>	19635	675	20309	>	GCF_900039785.1_7521_5	900039785.1	NZ_FGLH01000015.1	Staphylococcus_aureus	62961	plus	15010	5000	13927	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49285	1637	50921	>	-	-	-	-	38023	987	39009	<	39106	2010	41115	>	43731	675	44405	>	GCF_900051055.1_7564_8	900051055.1	NZ_FGZF01000012.1	Staphylococcus_aureus	87190	plus	39106	5000	38023	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49285	1637	50921	>	-	-	-	-	38000	987	38986	<	39083	2010	41092	>	43708	675	44382	>	GCF_900039775.1_7480_7	900039775.1	NZ_FGKX01000016.1	Staphylococcus_aureus	56583	plus	39083	5000	38000	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	137097	1637	138733	>	-	-	-	-	135869	987	136855	<	133763	2010	135772	>	130473	675	131147	>	GCF_900051045.1_7564_8	900051045.1	NZ_FGYY01000007.1	Staphylococcus_aureus	147644	minus	11872	5000	10789	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49396	1637	51032	>	-	-	-	-	48168	987	49154	<	46062	2010	48071	>	42772	675	43446	>	GCF_900039765.1_7480_7	900039765.1	NZ_FGKR01000012.1	Staphylococcus_aureus	87190	minus	39119	5000	38036	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49561	528	>50088	>	-	-	-	-	48352	987	49338	<	46246	2010	48255	>	42956	675	43630	>	GCF_900051035.1_7564_8	900051035.1	NZ_FGYW01000013.1	Staphylococcus_aureus	86317	minus	38062	5000	36979	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5138	1637	6774	>	-	-	-	-	3910	987	4896	<	1804	2010	3813	>	-	-	-	-	GCF_900039755.1_7480_7	900039755.1	NZ_FGKS01000015.1	Staphylococcus_aureus	42924	minus	39111	5000	38028	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5138	1637	6774	>	-	-	-	-	38036	987	39022	<	39119	2010	41128	>	43744	675	44418	>	GCF_900039745.1_7480_7	900039745.1	NZ_FGJY01000016.1	Staphylococcus_aureus	45027	plus	39119	5000	38036	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5138	1637	6774	>	-	-	-	-	35023	987	36009	<	36106	2010	38115	>	40731	164	>40894	>	GCF_900050645.1_7480_8	900050645.1	NZ_FHDK01000017.1	Staphylococcus_aureus	40894	plus	36106	5000	35023	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	18739	1637	20375	>	-	-	-	-	17511	987	18497	<	15405	2010	17414	>	12195	675	12869	>	GCF_900039735.1_7480_7	900039735.1	NZ_FGJX01000015.1	Staphylococcus_aureus	43770	minus	26356	5000	25273	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	18739	1637	20375	>	-	-	-	-	38022	987	39008	<	39105	2010	41114	>	43730	675	44404	>	GCF_900050635.1_7480	900050635.1	NZ_FHDC01000015.1	Staphylococcus_aureus	56603	plus	39105	5000	38022	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	18739	1637	20375	>	-	-	-	-	38021	987	39007	<	39104	2010	41113	>	43729	675	44403	>	GCF_900039725.1_7480_7	900039725.1	NZ_FGJW01000013.1	Staphylococcus_aureus	56604	plus	39104	5000	38021	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	16890	1637	18526	>	-	-	-	-	15662	987	16648	<	13556	2010	15565	>	10226	675	10900	>	GCF_900050625.1_7564_8	900050625.1	NZ_FHAI01000014.1	Staphylococcus_aureus	54679	minus	39114	5000	38031	5000	type4	0	1	0	type4	Present	B	NT	1	1	1	ccrA2	ccrB2	ccrC1	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	48049	987	49035	<	45943	2010	47952	>	42653	675	43327	>	GCF_900039715.1_7521	900039715.1	NZ_FGHJ01000012.1	Staphylococcus_aureus	87060	minus	39108	5000	38025	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38011	987	38997	<	39094	2010	41103	>	43719	675	44393	>	GCF_900050615.1_7564_8	900050615.1	NZ_FHAJ01000016.1	Staphylococcus_aureus	56594	plus	39094	5000	38011	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38027	987	39013	<	39110	2010	41119	>	43735	675	44409	>	GCF_900039705.1_7554_6	900039705.1	NZ_FGDZ01000009.1	Staphylococcus_aureus	90621	plus	39110	5000	38027	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38050	987	39036	<	39133	2010	41142	>	-	-	-	-	GCF_900039695.1_7712_8	900039695.1	NZ_FGBZ01000017.1	Staphylococcus_aureus	43806	plus	39133	5000	38050	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38000	987	38986	<	39083	2010	41092	>	43708	675	44382	>	GCF_900050585.1_7564_8	900050585.1	NZ_FGZW01000004.1	Staphylococcus_aureus	174510	plus	39083	5000	38000	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38003	987	38989	<	39086	2010	41095	>	43711	675	44385	>	GCF_900039675.1_7414_8	900039675.1	NZ_FGAP01000018.1	Staphylococcus_aureus	56586	plus	39086	5000	38003	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	38043	987	39029	<	39126	2010	41135	>	43751	675	44425	>	GCF_900050575.1_7748_6	900050575.1	NZ_FGYP01000012.1	Staphylococcus_aureus	87212	plus	39126	5000	38043	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49405	1637	51041	>	-	-	-	-	48177	987	49163	<	46071	2010	48080	>	42781	675	43455	>	GCF_900050275.1_7521_6	900050275.1	NZ_FHCE01000012.1	Staphylococcus_aureus	87199	minus	39119	5000	38036	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49405	1637	51041	>	-	-	-	-	13921	987	14907	<	15004	2010	17013	>	-	-	-	-	GCF_900050265.1_7480_7	900050265.1	NZ_FHBN01000035.1	Staphylococcus_aureus	18891	plus	15004	5000	13921	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	48049	987	49035	<	45943	2010	47952	>	42653	675	43327	>	GCF_900039195.1_7521_6	900039195.1	NZ_FGNC01000014.1	Staphylococcus_aureus	61372	minus	13420	5000	12337	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	15324	1637	16960	>	-	-	-	-	14096	987	15082	<	11990	2010	13999	>	8700	675	9374	>	GCF_900050255.1_7564_8	900050255.1	NZ_FHAA01000015.1	Staphylococcus_aureus	53081	minus	39082	5000	37999	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	15324	1637	16960	>	-	-	-	-	38037	987	39023	<	39120	2010	41129	>	43745	675	44419	>	GCF_900039185.1_7521_6	900039185.1	NZ_FGNB01000013.1	Staphylococcus_aureus	87374	plus	39120	5000	38037	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	15324	1637	16960	>	-	-	-	-	38000	987	38986	<	39083	2010	41092	>	43708	675	44382	>	GCF_900049815.1_7564_8	900049815.1	NZ_FHEZ01000012.1	Staphylococcus_aureus	86856	plus	39083	5000	38000	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	15324	1637	16960	>	-	-	-	-	38041	987	39027	<	39124	2010	41133	>	43749	675	44423	>	GCF_900039175.1_7521_6	900039175.1	NZ_FGMZ01000013.1	Staphylococcus_aureus	87378	plus	39124	5000	38041	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49277	1637	50913	>	-	-	-	-	48049	987	49035	<	45943	2010	47952	>	42653	675	43327	>	GCF_900039165.1_7521_6	900039165.1	NZ_FGNA01000012.1	Staphylococcus_aureus	87061	minus	39109	5000	38026	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49580	1637	51216	>	-	-	-	-	48352	987	49338	<	46246	2010	48255	>	42956	675	43630	>	GCF_900039155.1_7521_6	900039155.1	NZ_FGMY01000011.1	Staphylococcus_aureus	87374	minus	39119	5000	38036	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	49628	1637	51264	>	-	-	-	-	48400	987	49386	<	46294	2010	48303	>	43004	675	43678	>	GCF_900049785.1_7521	900049785.1	NZ_FHBG01000014.1	Staphylococcus_aureus	87420	minus	39117	5000	38034	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
